Ad ID,Ad name,Ad set name,Campaign name,Creative title,Ad body,Ad creative image,Ad call_to_action type,Ad creative object type,Cost,Cost per website purchase,Website purchase ROAS (return on advertising spend),Website purchases,Website purchases conversion value
120213650556800645,Homepage | BoxingDay December 2024-homepage,Boxing Day 2024 | AU | All Brands | 15% off | Dec 26-31,AU | Prospecting | Promos | Launcher Lab,Code: BOXINGDAY24,"🚨 Boxing Day Sale - Limited Time Only 🚨

🛒 Use the discount code BOXINGDAY24 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,897.48,47.24,15.8,19,14179
120210792472290645,Extension | Father's Day-Sep 2-6-B-006.png,Father's Day 2024 | All Brands | 15% off | 9th Sep,AU | Prospecting | Promos | Launcher Lab,Code: DADDEALS24,"Father's Day Sale

⏱ Use the discount code on checkout and grab a deal on all tyres storewide

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

Code: DADDEALS24

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,853.81,40.66,15.99,21,13655.95
120212292986290645,Kinforest-15%Off-A-003,Kinforest | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Save 15% off Kinforest tyres! 

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Drive away with premium, reliable tyres today.",,SHOP_NOW,SHARE,843.44,210.86,7.95,4,2567.2
120202933029090645,non-promo-A-00111.png – Copy,Broad | Q1 2023 Top Performers | 18+,AU | Prospecting | Top Creatives | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Forget hidden costs. What you see is what you pay.

✅Enter your tyre size 
✅Buy your tyres online
✅Mobile fitter comes to you

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,826.62,13.12,155.1,63,29954.3
120212963927480645,Catalogue | Black Friday November 2024-A-002,Black Friday 2024 | All Brands | 15% off | Nov 25-29,AU | Prospecting | Promos | Launcher Lab,Code: BLACKFRIDAY24,"🚨 Black Friday Sale 🚨

🛒 Use the discount code BLACKFRIDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,822.57,82.26,8.09,10,6656.2
120212964094410645,Monday_Cyber Monday December 2024-B-003_with catalogue,Black Friday 2024 | All Brands | 15% off | Nov 25-29,AU | Prospecting | Promos | Launcher Lab,Code: CYBERMONDAY24,"🚨 Cyber Monday Sale Extended - Today only! 🚨

🛒 Use the discount code CYBERMONDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,817.19,51.07,13.22,16,10800.95
120207783776600645,Bridgestone-Buy4Get15%Off-A-003.png,Bridgestone | Purchase | 31 Aug | Buy 4 get 15% off | Cost Cap,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Need a hand buying new tyres? We've got you covered! 

Save big on Dueler HT 684 II tyres with Tyroola

✅ Number 1 rated tyre company
✅ Thousands of 5-star customer reviews
✅ Fast and convenient delivery

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,807.74,23.76,64.1,34,24917
120210274590650645,Product Page | Winrun-Maxclaw AT-Get15%Off-A-003.png,Broad | DriverReview | Winrun | MAXCLAW AT | 25+,AU | Prospecting | Top Performers | Launcher Lab,⭐️ 4.4 stars from 124 reviews,"🛞 Prices starting at $79 per tyre (may vary)

 ⭐️⭐️⭐️⭐️⭐️ ""Best tyre prices and service - I've been buying from Tyroola for many years, their prices are excellent and they will price match."" - Max

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,LEARN_MORE,SHARE,795.25,159.05,6.43,5,2224.4
120213127926740645,Kinforest-15%Off-DriverReviews-001,Kinforest | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Get 15% Off on all KINFOREST tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.",,SHOP_NOW,SHARE,794.53,88.28,21.16,9,5649
120207207503120645,BF-Goodrich-free-shipping-A-003.png,Metro | Free Shipping | BFGoodrich | Broad,AU | Prospecting | Location | Launcher Lab,🛞 Buy tyres online,"Need a hand buying new tyres? We've got you covered! 

Enjoy free shipping on select BFGoodrich tyres with Tyroola

✅ Price Match Guarantee
✅ No salesmen, no hassle
✅ Buy a tyre in just 5 minutes

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again” - James.",,LEARN_MORE,SHARE,780.47,390.24,7.08,2,1913.8
120212205088610645,Catalogue | Michelin-B-002,MICHELIN | DriverReview | New Design | 25+,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Buy 4 Get 15% Off on all MICHELIN tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.

⭐⭐⭐⭐⭐ Great value and a very smooth experience from purchasing all the way through to fitment. - Chris",,SHOP_NOW,SHARE,769.73,109.96,23.22,7,6136.2
120209210871960645,mobile-fitting-we-come-to-you-v02.png – Copy,Broad | New Page | Mobile Fittings | Lifestyle | 18+,AU | Prospecting | Top Creatives | Launcher Lab,Buy online. We come to you.,"We come to you with your new tyres.

1. Enter your tyre size  
2. Choose from brands like Pirelli, Goodyear & more
3. Select a fitting station and choose “We come to you”

⭐️⭐️⭐️⭐️⭐️ “Have never thought buying online before but im really happy that i did.. love the price and also the fast delivery will be buying more in the future highly recomended”",,LEARN_MORE,SHARE,724.71,15.75,145.35,46,27089.8
120207643211200645,nsw-link-without-leaving-home-tyroola-v04.png,NSW | Generic,AU | Prospecting | Location | Launcher Lab,Mobile tyre fitters straight to your door,"🛞 Convenient tyre-changing solution all across New South Wales 🚛

1. Enter your tyre size  
2. Compare tyres & save up to 50% of RRP 
3. Fast delivery & fitting",,LEARN_MORE,SHARE,723.54,144.71,27.78,5,3092.1
120209594794350645,Us vs them.png – Copy,Broad | NZ | New Copy | Q1 2023 Top Performers | 18+,NZ | Prospecting | Launcher Lab,Shop smart with Tyroola,"🤷‍♂️ Why pay more? 

We price match so you can order online and be confident you’ve got the best deal. 

✅ Trusted by 120,000+ customers
✅ No salesman, just tyres
✅ Mobile tyre fitters straight to your door

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James.",,SHOP_NOW,SHARE,698.3,99.76,73.94,7,9012.53
23853219007770644,RAPID-15-off-RAPID-PCR-A-003.png,Rapid | Purchase | 31 Oct | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,Buy online. We come to you.,"Buy 4 Get 15% Off Rapid Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,689.71,21.55,114.47,32,22824.1
120211561578000645,RAPID-15-off-RAPID-PCR-B-001.png,Rapid | Purchase | 31 Dec | Buy 4 get 15% off,AU | Prospecting | Promos | Launcher Lab,🚐 Mobile tyre fitters straight to your door,"Buy 4 Get 15% Off Rapid Tyres!

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,689.41,68.94,33.3,10,8058
120206653623910645,Michelin-Buy-4-get-$200-cashback-A-001.png,Michelin | Purchase | 31 July | $200 Cashback,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 selected Michelin tyres
Enjoy up to $200 Instant Cashback

⏱ Grab this deal while it lasts

✅ Enter your tyre size 
✅ Buy your tyres online
✅ Mobile fitter comes to you

⭐️⭐️⭐️⭐️⭐️ “I never imagined buying tyres online with Tyroola… such a pleasant and fuss-free experience.” - John

🛞 Tyroola - Complete tyre-changing solution",,SHOP_NOW,SHARE,683.63,34.18,20.88,20,14277.4
120209594752490645,PIRELLI-buy-4-get-up-to-$150-cashback-A-001.png,Pirelli | NZ | Purchase | 31 Jan | $150 Cashback,NZ | Prospecting | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

✅ Price Match Guarantee
✅ Fast delivery & fitting
✅ Mobile tyre fitters straight to your door

Join over 120,000 happy customers with Tyroola’s exceptional service",,LEARN_MORE,SHARE,673.72,84.22,43.31,8,7765.91
120212327507820645,Catalogue | Winrun-E-002,WINRUN | DriverReview | 31 Dec | Get 15% Off,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"Get 15% Off on all WINRUN tyres!  ⏰

Get ready to save huge on our best selection of tyres for a limited time only.

Avail this limited offer in 3 easy steps:
✅ Enter your tyre size
✅ Put 4 tyres in your cart - get the 4th free!
✅ Tyres will be delivered to your doorstep - fast.

⭐⭐⭐⭐⭐ Great value and a very smooth experience from purchasing all the way through to fitment. - Chris",,SHOP_NOW,SHARE,662.28,331.14,3.02,2,1784
120214418000980645,Catalogue | Australia Day Promo-A-003,Australia Day Promo 2025 | AU | All Brands | 15% off | Jan 20 - 24,AU | Prospecting | Promos | Launcher Lab,Code: AUSDAY25,"🚨 Oz Day Sale - Get 15% on ALL tyres!

🛒 Use the discount code AUSDAY25 at checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,643.17,128.63,7.36,5,4736.8
120207001660550645,COMFORSER-15-off-COMFORSER-PCR-B-001.png,Comforser | NZ | Purchase | 30 Sep | 15% Off,NZ | Prospecting | Launcher Lab,Buy tyres online. We'll fit them at your house.,"15% off Comforser tyres!

⭐️⭐️⭐️⭐️⭐️ ""I got what I wanted and saved a few hundred"" — Gary

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Amazing discounts on your favourite tyre brands.",,SHOP_NOW,SHARE,640.37,71.15,27.13,9,7642.94
120211561692630645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png,Pirelli | Purchase | 28 Feb | $150 Cashback,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,632.17,158.04,6.58,4,2733.4
120209445542470645,PIRELLI-buy-4-get-up-to-$150-cashback-A-002.png,Pirelli | Purchase | 31 Aug | $150 Cashback | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Instant Cashback,"Buy 4 Pirelli tyres to enjoy up to $150 in Instant Cashbacks

⭐️⭐️⭐️⭐️⭐️ - ""The experience  was just great. Tyre arrived on time and the fitting went off with no problems. I have no problems with recommending Tyroola and will be using them in the future. The Pirelli I purchased are working out better than expected.""

✅ Mobile tyre fitters straight to your door 
✅ No salesman, just tyres 
✅ Competitive pricing 

Unbeatable prices on your favourite tyre brands",,LEARN_MORE,SHARE,625.45,23.16,60.03,27,19223.75
120212327358130645,Catalogue | Grenlander-D-001,GRENLANDER | DriverReview | Get 10% | 31 Jan | exc WA,AU | Prospecting | Top Performers | Launcher Lab,Tyre Savings: 💸 15% Off Now,"🚨 Get a discount of up to 15% on all GRENLANDER tyres when you purchase 4! 

Accelerate your savings on tyres – limited offer!

✅ Price Match Guarantee
✅ Super fast delivery & fitting
✅ Trusted by 120,000+ customers",,LEARN_MORE,SHARE,621.76,124.35,5.03,5,2707.2
120211561578070645,Las Vegas Promo | V1 | Pattern page,BFGoodrich | Las Vegas Promo | Purchase | Lookalikes – Copy,AU | Prospecting | Promos | Launcher Lab,Win A Trip to Las Vegas!,"Ready for an adventure? 

Buy 4 BFGoodrich KO3 tyres and you could be the lucky winner of an exciting trip to Las Vegas. 

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Don’t miss out on this incredible opportunity!",,SHOP_NOW,SHARE,619.75,123.95,12.5,5,7692
120213249302800645,Monday_Cyber Monday December 2024-B-004.png – Copy,Black Friday 2024 | All Brands | 15% off | Nov 25-29,AU | Prospecting | Promos | Launcher Lab,Code: CYBERMONDAY24,"🚨 Cyber Monday Sale 2024 Extended - Today only! 🚨

🛒 Use the discount code CYBERMONDAY24 on checkout

Replace your tyres and have them fitted without leaving the house

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing",,SHOP_NOW,SHARE,612.81,61.28,14.27,10,8746.7
120209509403570645,COMFORSER-15-off-COMFORSER-PCR-A-001.png,Comforser | Purchase | 28 Feb | 15% Off,AU | Prospecting | Promos | Launcher Lab,Buy online. We come to you.,"Get Comforser tyres for 15% off!

⭐️⭐️⭐️⭐️⭐️ Online tyre service — Rhonda

✅ New tyres.
✅ At the best possible price.
✅ Local fitting.

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,609.63,152.41,11.99,4,2635.55
120208924304180645,Winrun-Buy4Get15%Off-C-001.png,Winrun | Purchase | 31 Aug | Get 15% off,AU | Prospecting | Promos | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 Get 15% off all Winrun tyres

⏱ Won't last long. Grab a set while it lasts.

⭐️⭐️⭐️⭐️⭐️ “Good price and hassle-free delivery and fitting. Would use again.” — James. 

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Unbeatable prices on your favourite tyre brands.",,SHOP_NOW,SHARE,601.32,24.05,27.94,25,16677.2
120210274532400645,Catalogue | Kumho-EcstaPS71-Buy4Get15%Off-B-001.png,Broad | DriverReview | Kumho | ECSTA PS71 | 25+,AU | Prospecting | Top Performers | Launcher Lab,🛒 Buy 4 get 15% Off,"Buy 4 Get 15% off Ecsta PS71 tyres

🛞 Saving on tyres has never been easier

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,599.59,149.9,11.92,4,3290.6
120210274532410645,Product Page | Kumho-EcstaPS71-Buy4Get15%Off-B-002.png,Broad | DriverReview | Kumho | ECSTA PS71 | 25+,AU | Prospecting | Top Performers | Launcher Lab,⭐️ 4.5 stars from 6265 reviews,"⭐️⭐️⭐️⭐️⭐️ “These tyres have been great in dry and wet weather conditions. Feel very confident driving with tyres and they were excellent value.”

✅ Found it for cheaper? We’ll beat it with our price match guarantee
✅ No salesmen, just tyres
✅ Mobile tyre-fitters straight to your door

🛞 Saving on tyres has never been easier",,LEARN_MORE,SHARE,598.35,199.45,9.81,3,2344.4
23853518167990644,KUMHO-buy-4-get-15-off-A-002.png,KUMHO | Purchase | 31 Aug | Buy 4 get 15% off | Cost Cap,AU | Prospecting | Promos | Launcher Lab,Buy tyres online. We'll fit them at your house.,"Buy 4 get 15% off KUMHO tyres 🛞

✅ Mobile tyre fitters straight to your door
✅ No salesman, just tyres
✅ Competitive pricing

Replace your tyres and have them fitted without leaving the house",,SHOP_NOW,SHARE,586.47,16.76,115.21,35,24597.1
120210274532430645,Catalogue | Kumho-EcstaPS71-Buy4Get15%Off-B-003.png,Broad | DriverReview | Kumho | ECSTA PS71 | 25+,AU | Prospecting | Top Performers | Launcher Lab,🤷‍♂️ Why pay more?,"Save up to $200 on Ecsta PS71 tyres

⏱ Buy 4 to get 15% off while stocks last

⭐️⭐️⭐️⭐️⭐️ “These tyres have been great in dry and wet weather conditions. Feel very confident driving with tyres and they were excellent value.”

✅ Price Match Guarantee
✅ Trusted by 120,000+ customers
✅ No salesman, just tyres

🚛 Shop smart with Tyroola",,LEARN_MORE,SHARE,578.79,82.68,17.12,7,3416.65
